1;bunker;810.00;10.10;1590.00;2.85;0
1;bunker;889.00;10.75;1545.00;5.51;0
1;bunker;925.00;10.18;1574.00;1.90;0
1;bunker;844.00;10.65;1558.00;6.02;0
1;bunker;798.00;10.18;1582.00;6.12;0
1;bunker;888.00;10.53;1553.00;3.96;0
1;bunker;806.00;10.40;1539.00;1.80;0
1;bunker;883.00;10.60;1513.00;4.46;0
1;bunker;901.00;10.70;1525.00;6.03;0
1;bunker;839.00;10.80;1536.00;2.41;0
1;bunker;829.00;10.57;1523.00;0.25;0
1;bunker;911.00;10.50;1561.00;1.45;0
1;bunker;832.00;10.30;1573.00;4.47;0
1;bunker;898.00;10.32;1577.00;0.85;0
1;bunker;869.00;10.15;1561.00;3.52;0
1;bunker;907.00;10.68;1511.00;5.08;0
1;bunker;807.00;10.57;1547.00;2.92;0
1;bunker;847.00;10.30;1565.00;5.58;0
1;bunker;889.00;10.80;1526.00;1.96;0
1;bunker;851.00;10.20;1577.00;4.98;0
1;bunker;801.00;10.28;1529.00;6.19;0
1;bunker;819.00;10.48;1539.00;4.03;0
1;bunker;868.00;10.60;1514.00;0.41;0
1;bunker;847.00;10.60;1522.00;1.97;0
1;bunker;817.00;10.80;1546.00;4.63;0
1;bunker;841.00;10.32;1569.00;2.47;0
1;bunker;908.00;10.30;1583.00;5.14;0
1;bunker;927.00;10.43;1550.00;0.41;0
1;bunker;915.00;10.10;1581.00;4.54;0
1;bunker;869.00;10.45;1511.00;0.92;0
1;coastal_bunker;791.00;10.10;1537.00;-2.74;0
1;coastal_bunker;795.00;9.70;1567.00;-1.97;0
1;coastal_bunker;792.00;10.45;1615.00;-2.27;0
1;coastal_bunker;882.00;10.28;1582.00;-3.06;0
1;coastal_bunker;788.00;9.50;1599.00;-1.57;0
1;coastal_bunker;853.00;10.12;1580.00;-3.61;0
1;coastal_bunker;815.00;10.10;1596.00;-4.25;0
1;coastal_bunker;848.00;10.18;1582.00;-2.98;0
1;coastal_bunker;792.00;9.50;1589.00;-1.37;0
1;coastal_bunker;793.00;9.85;1552.00;-1.57;0
1;coastal_bunker;857.00;10.10;1578.00;-2.98;0
1;coastal_bunker;821.00;9.80;1587.00;-2.92;0
1;coastal_bunker;817.00;10.10;1590.00;-3.66;0
1;coastal_bunker;796.00;10.15;1563.00;-2.11;0
1;coastal_bunker;890.00;9.93;1583.00;-2.55;0
1;dockyard;789.00;9.53;1609.00;-2.27;0
1;anti_air_building;798.00;10.20;1585.00;1.09;0
1;anti_air_building;905.00;10.62;1511.00;5.21;0
1;anti_air_building;834.00;10.15;1583.00;1.59;0
1;synthetic_refinery;796.00;10.25;1596.00;3.15;0
1;fuel_silo;871.00;10.35;1541.00;0.99;0
1;radar_station;866.00;10.28;1554.00;4.48;0
1;rocket_site;865.00;10.12;1569.00;0.04;0
1;nuclear_reactor;873.00;10.70;1533.00;1.60;0
2;arms_factory;932.00;14.00;1079.00;3.66;0
2;arms_factory;928.00;14.82;1075.00;0.04;0
2;arms_factory;923.00;13.60;1084.00;2.70;0
2;arms_factory;935.00;13.45;1078.00;5.72;0
2;arms_factory;926.00;13.32;1082.00;0.64;0
2;arms_factory;898.00;13.45;1092.00;4.76;0
2;industrial_complex;932.00;12.40;1086.00;2.61;0
2;industrial_complex;901.00;13.95;1091.00;2.71;0
2;industrial_complex;932.00;12.18;1092.00;0.55;0
2;industrial_complex;900.00;12.95;1097.00;3.21;0
2;industrial_complex;935.00;12.10;1090.00;4.77;0
2;industrial_complex;902.00;15.88;1074.00;1.16;0
2;air_base;887.00;16.98;1082.00;5.28;0
2;bunker;900.00;12.12;1101.00;0.20;0
2;bunker;900.00;16.45;1073.00;3.22;0
2;bunker;907.00;14.25;1086.00;5.88;0
2;bunker;927.00;13.65;1081.00;2.26;0
2;bunker;892.00;16.43;1075.00;0.11;0
2;bunker;942.00;10.98;1073.00;1.67;0
2;bunker;888.00;16.25;1077.00;5.79;0
2;bunker;885.00;17.08;1078.00;0.71;0
2;anti_air_building;933.00;13.07;1066.00;4.83;0
2;anti_air_building;933.00;12.68;1072.00;0.11;0
2;anti_air_building;933.00;13.75;1064.00;2.78;0
2;synthetic_refinery;926.00;16.15;1075.00;5.44;0
2;fuel_silo;928.00;12.53;1068.00;2.17;0
2;radar_station;911.00;14.43;1084.00;5.77;0
2;rocket_site;924.00;13.90;1082.00;1.22;0
2;nuclear_reactor;937.00;12.38;1076.00;5.34;0
3;arms_factory;715.00;10.60;1519.00;2.70;0
3;arms_factory;800.00;10.30;1490.00;5.72;0
3;arms_factory;686.00;10.30;1503.00;0.64;0
3;arms_factory;745.00;10.57;1518.00;4.76;0
3;arms_factory;662.00;10.25;1557.00;2.61;0
3;arms_factory;734.00;10.55;1529.00;2.71;0
3;industrial_complex;714.00;10.30;1513.00;0.55;0
3;industrial_complex;682.00;10.25;1555.00;3.21;0
3;industrial_complex;773.00;10.15;1496.00;4.77;0
3;industrial_complex;745.00;10.25;1467.00;1.16;0
3;industrial_complex;653.00;10.35;1520.00;5.28;0
3;industrial_complex;646.00;10.10;1513.00;0.20;0
3;air_base;791.00;10.30;1479.00;3.22;0
3;naval_base;683.00;9.90;1561.00;-3.25;17822
3;naval_base;718.00;10.12;1468.00;-1.25;17834
3;naval_base;650.00;9.85;1533.00;-1.57;17536
3;naval_base;723.00;9.70;1474.00;-0.22;17834
3;naval_base;698.00;9.50;1482.00;-0.46;17834
3;naval_base;640.00;9.82;1560.00;-1.57;19122
3;naval_base;633.00;9.85;1522.00;-1.77;17536
3;naval_base;659.00;9.50;1537.00;-1.49;19122
3;naval_base;668.00;10.15;1563.00;-3.00;18871
3;naval_base;726.00;10.23;1558.00;-4.39;18464
3;naval_base;646.00;9.50;1502.00;-0.46;17536
3;naval_base;661.00;9.82;1504.00;-0.46;17834
3;naval_base;758.00;10.23;1539.00;-3.36;18464
3;naval_base;761.00;10.15;1539.00;-3.14;18464
3;naval_base;733.00;10.30;1539.00;-4.07;18464
3;naval_base;669.00;9.50;1498.00;-0.40;17834
3;naval_base;682.00;9.50;1493.00;-0.69;17834
3;naval_base;777.00;10.20;1544.00;-3.28;17832
3;naval_base;687.00;9.80;1489.00;-0.54;17834
3;naval_base;697.00;10.15;1565.00;-3.03;17822
3;naval_base;695.00;9.70;1488.00;-0.32;17834
3;naval_base;695.00;10.10;1460.00;-2.36;17834
3;naval_base;730.00;10.30;1547.00;-4.25;18464
3;naval_base;708.00;9.50;1474.00;0.00;17834
3;naval_base;645.00;10.30;1545.00;0.00;19122
3;naval_base;736.00;10.20;1538.00;-3.56;18464
3;naval_base;732.00;9.50;1461.00;-1.37;17834
3;bunker;777.00;10.30;1518.00;3.45;0
3;bunker;738.00;10.65;1517.00;1.29;0
3;bunker;750.00;10.30;1538.00;2.85;0
3;bunker;694.00;10.32;1556.00;5.51;0
3;bunker;714.00;10.40;1544.00;1.90;0
3;bunker;670.00;10.28;1504.00;6.02;0
3;bunker;698.00;10.30;1497.00;6.12;0
3;bunker;697.00;10.10;1485.00;3.96;0
3;bunker;768.00;10.18;1476.00;1.80;0
3;bunker;791.00;10.18;1521.00;4.46;0
3;bunker;710.00;10.12;1477.00;6.03;0
3;bunker;718.00;10.75;1525.00;2.41;0
3;bunker;719.00;10.43;1516.00;0.25;0
3;bunker;682.00;10.65;1537.00;1.45;0
3;bunker;690.00;10.60;1515.00;4.47;0
3;bunker;758.00;10.30;1511.00;0.85;0
3;bunker;782.00;10.25;1492.00;3.52;0
3;bunker;715.00;10.30;1505.00;5.08;0
3;bunker;739.00;10.45;1508.00;2.92;0
3;bunker;718.00;10.40;1514.00;5.58;0
3;bunker;782.00;10.30;1528.00;1.96;0
3;bunker;662.00;10.30;1542.00;4.98;0
3;bunker;796.00;10.30;1498.00;6.19;0
3;bunker;731.00;10.30;1498.00;4.03;0
3;bunker;729.00;10.38;1478.00;0.41;0
3;bunker;656.00;10.23;1527.00;1.97;0
3;bunker;694.00;10.48;1527.00;4.63;0
3;bunker;746.00;10.57;1515.00;2.47;0
3;bunker;728.00;10.70;1531.00;5.14;0
3;bunker;687.00;10.30;1504.00;0.41;0
3;bunker;715.00;10.30;1550.00;4.54;0
3;bunker;776.00;10.30;1504.00;0.92;0
3;bunker;768.00;10.25;1485.00;2.48;0
3;bunker;679.00;10.30;1552.00;5.14;0
3;bunker;747.00;10.20;1465.00;2.98;0
3;bunker;796.00;10.40;1481.00;4.19;0
3;bunker;714.00;10.30;1489.00;0.92;0
3;bunker;661.00;10.30;1516.00;3.59;0
3;bunker;763.00;10.23;1536.00;6.25;0
3;bunker;651.00;10.23;1510.00;2.64;0
3;bunker;742.00;10.20;1467.00;5.65;0
3;bunker;728.00;10.50;1536.00;2.04;0
3;bunker;660.00;10.25;1549.00;4.70;0
3;bunker;670.00;10.50;1514.00;2.54;0
3;bunker;702.00;10.75;1539.00;4.10;0
3;bunker;664.00;10.25;1508.00;0.48;0
3;bunker;734.00;10.10;1461.00;3.15;0
3;bunker;637.00;10.20;1555.00;6.16;0
3;bunker;801.00;10.35;1506.00;1.09;0
3;bunker;806.00;10.53;1522.00;5.21;0
3;bunker;653.00;10.28;1521.00;1.59;0
3;bunker;688.00;10.12;1490.00;3.15;0
3;bunker;779.00;10.20;1499.00;0.99;0
3;bunker;651.00;10.30;1548.00;3.66;0
3;bunker;691.00;10.20;1497.00;0.04;0
3;bunker;694.00;10.15;1459.00;1.60;0
3;coastal_bunker;708.00;9.50;1474.00;0.00;0
3;coastal_bunker;694.00;9.50;1485.00;-0.46;0
3;coastal_bunker;771.00;9.80;1544.00;-2.51;0
3;coastal_bunker;693.00;9.53;1457.00;-2.36;0
3;coastal_bunker;642.00;9.57;1533.00;-2.21;0
3;coastal_bunker;643.00;9.50;1516.00;-1.77;0
3;coastal_bunker;659.00;9.55;1505.00;-0.46;0
3;coastal_bunker;701.00;10.25;1567.00;-3.03;0
3;coastal_bunker;732.00;9.50;1460.00;-1.37;0
3;coastal_bunker;656.00;9.50;1538.00;-1.49;0
3;coastal_bunker;635.00;10.18;1552.00;-1.57;0
3;coastal_bunker;746.00;10.20;1543.00;-3.36;0
3;coastal_bunker;725.00;9.50;1467.00;-1.25;0
3;coastal_bunker;665.00;9.80;1562.00;-3.00;0
3;coastal_bunker;691.00;10.18;1559.00;-3.25;0
3;coastal_bunker;724.00;10.18;1559.00;-4.39;0
3;coastal_bunker;671.00;9.50;1497.00;-0.40;0
3;coastal_bunker;646.00;9.50;1509.00;-0.46;0
3;coastal_bunker;763.00;9.50;1542.00;-3.14;0
3;coastal_bunker;723.00;9.70;1474.00;-0.22;0
3;coastal_bunker;743.00;10.25;1542.00;-3.56;0
3;coastal_bunker;679.00;9.53;1495.00;-0.69;0
3;coastal_bunker;690.00;9.50;1486.00;-0.32;0
3;coastal_bunker;687.00;9.50;1487.00;-0.54;0
3;coastal_bunker;730.00;10.30;1545.00;-4.25;0
3;coastal_bunker;650.00;9.60;1546.00;0.00;0
3;coastal_bunker;733.00;10.30;1541.00;-4.07;0
3;dockyard;727.00;9.80;1467.00;-1.25;0
3;anti_air_building;684.00;10.62;1511.00;5.95;0
3;anti_air_building;717.00;10.88;1532.00;2.68;0
3;anti_air_building;664.00;10.30;1556.00;3.90;0
3;synthetic_refinery;728.00;10.40;1542.00;1.73;0
3;fuel_silo;713.00;10.48;1512.00;4.40;0
3;radar_station;723.00;10.50;1511.00;1.04;0
3;rocket_site;772.00;10.28;1494.00;2.34;0
3;nuclear_reactor;757.00;10.50;1498.00;0.18;0
4;arms_factory;637.00;10.30;1675.00;0.64;0
4;arms_factory;723.00;11.18;1739.00;4.76;0
4;arms_factory;762.00;10.30;1704.00;2.61;0
4;arms_factory;776.00;10.60;1702.00;2.71;0
4;arms_factory;749.00;10.25;1705.00;0.55;0
4;arms_factory;741.00;10.62;1703.00;3.21;0
4;industrial_complex;668.00;10.40;1697.00;4.77;0
4;industrial_complex;724.00;10.78;1723.00;1.16;0
4;industrial_complex;733.00;10.53;1720.00;5.28;0
4;industrial_complex;778.00;10.30;1708.00;0.20;0
4;industrial_complex;717.00;10.50;1707.00;3.22;0
4;industrial_complex;753.00;10.20;1727.00;5.88;0
4;air_base;754.00;10.12;1725.00;2.26;0
4;naval_base;757.00;9.60;1699.00;-0.90;17964
4;naval_base;683.00;9.62;1732.00;-2.36;18281
4;naval_base;622.00;10.28;1677.00;-1.57;17455
4;naval_base;643.00;10.12;1673.00;0.67;18609
4;naval_base;673.00;10.10;1714.00;-2.36;18281
4;naval_base;718.00;10.15;1682.00;1.57;17964
4;naval_base;652.00;9.85;1680.00;0.18;18609
4;naval_base;747.00;9.95;1700.00;-0.24;17964
4;naval_base;799.00;9.50;1691.00;0.32;18351
4;naval_base;697.00;9.60;1679.00;-0.22;18609
4;naval_base;722.00;10.15;1687.00;1.14;17964
4;naval_base;696.00;9.85;1734.00;-2.94;17727
4;naval_base;684.00;9.93;1686.00;0.46;18609
4;naval_base;793.00;9.95;1684.00;0.59;18351
4;naval_base;746.00;9.90;1736.00;-3.14;18237
4;naval_base;729.00;10.45;1740.00;-3.61;18237
4;naval_base;731.00;9.60;1696.00;0.38;17964
4;naval_base;668.00;9.53;1686.00;0.38;18609
4;naval_base;734.00;9.53;1697.00;-0.09;17964
4;bunker;665.00;10.30;1702.00;0.78;0
4;bunker;745.00;10.23;1723.00;2.34;0
4;bunker;707.00;11.23;1699.00;0.18;0
4;bunker;689.00;10.40;1710.00;2.84;0
4;bunker;770.00;10.55;1702.00;5.50;0
4;bunker;803.00;10.10;1697.00;2.24;0
4;bunker;640.00;10.30;1672.00;3.45;0
4;bunker;755.00;10.50;1711.00;1.29;0
4;bunker;730.00;10.78;1729.00;2.85;0
4;bunker;710.00;10.43;1728.00;5.51;0
4;bunker;767.00;10.30;1715.00;1.90;0
4;bunker;790.00;10.12;1694.00;6.02;0
4;bunker;714.00;10.48;1721.00;6.12;0
4;bunker;693.00;10.30;1687.00;3.96;0
4;bunker;725.00;10.80;1724.00;1.80;0
4;bunker;661.00;10.43;1689.00;4.46;0
4;bunker;658.00;10.40;1700.00;6.03;0
4;bunker;735.00;10.30;1716.00;2.41;0
4;bunker;685.00;10.45;1712.00;0.25;0
4;bunker;775.00;10.30;1709.00;1.45;0
4;bunker;710.00;10.48;1683.00;4.47;0
4;bunker;749.00;10.23;1704.00;0.85;0
4;bunker;618.00;10.30;1677.00;3.52;0
4;coastal_bunker;653.00;9.53;1703.00;-3.46;0
4;coastal_bunker;670.00;9.53;1685.00;0.38;0
4;coastal_bunker;636.00;9.90;1687.00;-2.82;0
4;coastal_bunker;622.00;10.55;1684.00;-1.57;0
4;coastal_bunker;724.00;10.53;1694.00;1.14;0
4;coastal_bunker;759.00;9.53;1698.00;-0.90;0
4;coastal_bunker;700.00;10.25;1744.00;-2.94;0
4;coastal_bunker;668.00;10.53;1709.00;-2.36;0
4;coastal_bunker;701.00;9.90;1678.00;-0.88;0
4;coastal_bunker;692.00;9.90;1685.00;-0.22;0
4;coastal_bunker;752.00;10.10;1735.00;-3.14;0
4;coastal_bunker;738.00;9.53;1699.00;-0.09;0
4;coastal_bunker;794.00;9.50;1692.00;0.32;0
4;coastal_bunker;779.00;9.98;1689.00;0.59;0
4;coastal_bunker;729.00;10.45;1740.00;-3.61;0
4;coastal_bunker;690.00;10.55;1731.00;-2.77;0
4;coastal_bunker;688.00;9.93;1688.00;0.46;0
4;coastal_bunker;743.00;10.43;1700.00;-0.24;0
4;coastal_bunker;732.00;9.60;1696.00;0.38;0
4;dockyard;665.00;9.50;1687.00;0.38;0
4;anti_air_building;732.00;11.07;1732.00;3.59;0
4;anti_air_building;722.00;10.98;1731.00;6.25;0
4;anti_air_building;731.00;10.80;1729.00;2.64;0
4;synthetic_refinery;708.00;11.30;1700.00;5.65;0
4;fuel_silo;702.00;11.48;1699.00;2.04;0
4;radar_station;710.00;10.62;1705.00;5.01;0
4;rocket_site;705.00;10.90;1687.00;2.54;0
4;nuclear_reactor;708.00;10.38;1685.00;4.10;0
5;arms_factory;821.00;10.25;1712.00;2.61;0
5;arms_factory;812.00;10.32;1704.00;2.71;0
5;arms_factory;830.00;10.57;1743.00;0.55;0
5;arms_factory;894.00;10.23;1685.00;3.21;0
5;arms_factory;872.00;10.25;1741.00;4.77;0
5;arms_factory;846.00;10.30;1771.00;1.16;0
5;industrial_complex;858.00;10.53;1750.00;5.28;0
5;industrial_complex;865.00;10.20;1706.00;0.20;0
5;industrial_complex;927.00;10.20;1704.00;3.22;0
5;industrial_complex;927.00;10.10;1696.00;5.88;0
5;industrial_complex;879.00;10.35;1692.00;2.26;0
5;industrial_complex;827.00;10.60;1732.00;0.11;0
5;air_base;815.00;10.12;1692.00;1.67;0
5;naval_base;924.00;9.50;1727.00;-4.11;18844
5;naval_base;814.00;9.50;1690.00;0.14;18351
5;naval_base;951.00;9.55;1700.00;0.24;18502
5;naval_base;947.00;10.15;1719.00;-2.62;18844
5;naval_base;823.00;9.50;1679.00;-0.54;18417
5;naval_base;834.00;9.50;1691.00;-0.17;18996
5;naval_base;921.00;10.15;1722.00;-3.39;18844
5;naval_base;911.00;9.50;1684.00;1.39;18502
5;naval_base;846.00;9.50;1688.00;-0.28;18996
5;naval_base;867.00;9.50;1687.00;0.79;18057
5;naval_base;918.00;9.57;1685.00;0.64;18502
5;naval_base;881.00;9.53;1687.00;0.46;18057
5;naval_base;812.00;9.80;1691.00;0.10;18351
5;bunker;838.00;10.48;1784.00;2.33;0
5;bunker;868.00;10.25;1733.00;3.89;0
5;bunker;909.00;10.30;1707.00;1.73;0
5;bunker;855.00;10.23;1694.00;4.40;0
5;bunker;933.00;10.10;1696.00;0.78;0
5;bunker;812.00;10.30;1703.00;2.34;0
5;bunker;865.00;10.60;1751.00;0.18;0
5;bunker;916.00;10.15;1689.00;2.84;0
5;bunker;946.00;10.30;1707.00;5.50;0
5;bunker;876.00;10.30;1787.00;2.24;0
5;bunker;853.00;10.35;1712.00;3.45;0
5;bunker;877.00;10.30;1708.00;1.29;0
5;bunker;831.00;10.30;1708.00;2.85;0
5;bunker;846.00;10.30;1730.00;5.51;0
5;bunker;817.00;10.23;1705.00;1.90;0
5;bunker;840.00;10.43;1741.00;6.02;0
5;bunker;899.00;10.57;1717.00;6.12;0
5;bunker;870.00;10.10;1736.00;3.96;0
5;bunker;886.00;10.38;1688.00;1.80;0
5;bunker;861.00;10.30;1718.00;4.46;0
5;bunker;827.00;10.18;1689.00;6.03;0
5;bunker;835.00;10.43;1707.00;2.41;0
5;bunker;853.00;10.10;1692.00;0.25;0
5;bunker;900.00;10.40;1699.00;1.45;0
5;coastal_bunker;818.00;9.80;1685.00;-1.85;0
5;coastal_bunker;850.00;9.50;1685.00;-0.28;0
5;coastal_bunker;812.00;9.80;1691.00;0.10;0
5;coastal_bunker;822.00;9.82;1693.00;0.14;0
5;coastal_bunker;955.00;10.10;1712.00;1.35;0
5;coastal_bunker;863.00;9.50;1688.00;0.79;0
5;coastal_bunker;941.00;9.55;1698.00;0.24;0
5;coastal_bunker;840.00;10.10;1694.00;-0.17;0
5;coastal_bunker;890.00;9.88;1683.00;0.00;0
5;coastal_bunker;928.00;10.10;1725.00;-3.39;0
5;coastal_bunker;918.00;10.10;1725.00;-4.11;0
5;coastal_bunker;922.00;9.50;1688.00;0.64;0
5;coastal_bunker;881.00;9.53;1687.00;0.46;0
5;dockyard;926.00;10.10;1722.00;-3.39;0
5;anti_air_building;848.00;10.43;1701.00;5.14;0
5;anti_air_building;869.00;10.15;1739.00;0.41;0
5;anti_air_building;846.00;10.48;1721.00;4.54;0
5;synthetic_refinery;838.00;10.35;1764.00;0.92;0
5;fuel_silo;821.00;10.30;1754.00;2.48;0
5;radar_station;877.00;10.15;1728.00;1.05;0
5;rocket_site;923.00;10.10;1694.00;2.98;0
5;nuclear_reactor;831.00;10.30;1714.00;4.19;0
6;arms_factory;879.00;10.20;1739.00;0.55;0
6;arms_factory;897.00;10.18;1739.00;3.21;0
6;arms_factory;896.00;10.32;1726.00;4.77;0
6;arms_factory;880.00;10.28;1745.00;1.16;0
6;arms_factory;892.00;10.57;1724.00;5.28;0
6;arms_factory;892.00;10.20;1728.00;0.20;0
6;industrial_complex;889.00;10.57;1723.00;3.22;0
6;industrial_complex;885.00;10.15;1732.00;5.88;0
6;industrial_complex;898.00;10.20;1735.00;2.26;0
6;industrial_complex;904.00;10.18;1740.00;0.11;0
6;industrial_complex;908.00;10.10;1737.00;1.67;0
6;industrial_complex;891.00;10.15;1739.00;5.79;0
6;air_base;896.00;10.15;1741.00;0.71;0
6;bunker;879.00;10.20;1738.00;4.83;0
6;bunker;879.00;10.25;1727.00;0.11;0
6;bunker;889.00;10.28;1727.00;2.78;0
6;bunker;884.00;10.32;1746.00;5.44;0
6;bunker;904.00;10.18;1740.00;2.17;0
6;bunker;897.00;10.25;1742.00;3.38;0
6;bunker;898.00;10.30;1733.00;1.22;0
6;bunker;890.00;10.30;1746.00;5.34;0
6;bunker;895.00;10.15;1732.00;5.45;0
6;bunker;883.00;10.20;1734.00;3.29;0
6;bunker;895.00;10.57;1724.00;5.95;0
6;bunker;877.00;10.25;1744.00;2.33;0
6;bunker;897.00;10.18;1737.00;3.89;0
6;bunker;888.00;10.25;1740.00;1.73;0
6;anti_air_building;892.00;10.20;1742.00;4.40;0
6;anti_air_building;887.00;10.30;1743.00;0.78;0
6;anti_air_building;881.00;10.25;1742.00;2.34;0
6;synthetic_refinery;887.00;10.38;1724.00;0.18;0
6;fuel_silo;894.00;10.20;1747.00;2.84;0
6;radar_station;893.00;10.18;1735.00;5.96;0
6;rocket_site;886.00;10.18;1729.00;2.24;0
6;nuclear_reactor;894.00;10.18;1732.00;3.45;0
7;arms_factory;911.00;10.10;1807.00;4.77;0
7;arms_factory;895.00;10.48;1771.00;1.16;0
7;arms_factory;902.00;10.40;1766.00;5.28;0
7;arms_factory;913.00;10.12;1817.00;0.20;0
7;arms_factory;917.00;10.40;1779.00;3.22;0
7;arms_factory;943.00;10.28;1834.00;5.88;0
7;industrial_complex;934.00;10.30;1826.00;2.26;0
7;industrial_complex;923.00;10.10;1820.00;0.11;0
7;industrial_complex;955.00;10.23;1796.00;1.67;0
7;industrial_complex;936.00;10.10;1744.00;5.79;0
7;industrial_complex;952.00;10.20;1821.00;0.71;0
7;industrial_complex;931.00;10.15;1791.00;4.83;0
7;air_base;939.00;10.23;1785.00;0.11;0
7;naval_base;978.00;10.10;1818.00;-4.55;18419
7;naval_base;939.00;9.80;1752.00;0.90;18844
7;naval_base;960.00;10.30;1832.00;-3.14;17904
7;naval_base;914.00;10.10;1733.00;0.53;18844
7;naval_base;915.00;9.80;1733.00;1.33;18844
7;naval_base;973.00;9.80;1775.00;0.00;17740
7;naval_base;946.00;10.12;1836.00;-2.98;17904
7;naval_base;962.00;10.10;1764.00;0.15;18844
7;naval_base;956.00;9.80;1762.00;0.69;18844
7;naval_base;938.00;10.20;1838.00;-2.82;17904
7;naval_base;928.00;10.10;1748.00;0.70;18844
7;naval_base;982.00;10.10;1806.00;1.57;18419
7;bunker;890.00;10.20;1800.00;4.40;0
7;bunker;891.00;10.30;1783.00;0.78;0
7;bunker;939.00;10.30;1781.00;2.34;0
7;bunker;949.00;10.28;1789.00;0.18;0
7;bunker;972.00;10.20;1791.00;2.84;0
7;bunker;913.00;10.10;1793.00;5.50;0
7;bunker;931.00;10.15;1805.00;2.24;0
7;bunker;910.00;10.40;1766.00;3.45;0
7;bunker;976.00;10.10;1813.00;1.29;0
7;bunker;880.00;10.38;1756.00;2.85;0
7;bunker;951.00;10.20;1812.00;5.51;0
7;bunker;931.00;10.10;1816.00;1.90;0
7;bunker;947.00;10.10;1751.00;6.02;0
7;bunker;975.00;10.10;1796.00;6.12;0
7;bunker;920.00;10.35;1784.00;3.96;0
7;bunker;959.00;10.10;1770.00;1.80;0
7;bunker;921.00;10.30;1777.00;4.46;0
7;bunker;928.00;10.10;1734.00;6.03;0
7;bunker;961.00;10.20;1824.00;2.41;0
7;bunker;939.00;10.30;1831.00;0.25;0
7;bunker;902.00;10.32;1752.00;1.45;0
7;bunker;909.00;10.10;1817.00;4.47;0
7;bunker;960.00;10.20;1804.00;0.85;0
7;coastal_bunker;945.00;9.50;1749.00;0.90;0
7;coastal_bunker;940.00;10.15;1837.00;-2.82;0
7;coastal_bunker;953.00;10.20;1834.00;-3.14;0
7;coastal_bunker;914.00;9.80;1732.00;0.53;0
7;coastal_bunker;980.00;10.10;1793.00;1.19;0
7;coastal_bunker;981.00;10.10;1810.00;-4.55;0
7;coastal_bunker;960.00;9.80;1761.00;0.15;0
7;coastal_bunker;982.00;10.10;1807.00;1.57;0
7;coastal_bunker;938.00;10.10;1746.00;1.33;0
7;coastal_bunker;928.00;10.10;1746.00;0.70;0
7;coastal_bunker;945.00;10.15;1836.00;-2.98;0
7;coastal_bunker;956.00;9.80;1762.00;0.69;0
7;dockyard;975.00;10.10;1821.00;-4.55;0
7;anti_air_building;940.00;10.30;1819.00;0.41;0
7;anti_air_building;902.00;10.15;1802.00;4.54;0
7;anti_air_building;918.00;10.10;1795.00;0.92;0
7;synthetic_refinery;933.00;10.20;1797.00;2.48;0
7;fuel_silo;905.00;10.15;1810.00;5.14;0
7;radar_station;926.00;10.30;1786.00;3.99;0
